,Modification,Size,BPCY,WYIELD,ModificationType
13,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1638': 0, 'b1587': 0, 'b1589': 0.125, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0, 'b1091': 0.125}",24,0.0,0.5471991809203766,2.4166666666666665
14,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b4032': 2, 'b4161': 0, 'b1805': 32, 'b1621': 0, 'b2175': 0, 'b1589': 0.125, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0, 'b3059': 0}",22,0.0,0.5471991809203822,1.8636363636363635
15,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b4032': 2, 'b1605': 0, 'b1748': 0, 'b4161': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1378': 2, 'b2307': 2, 'b1638': 0.125, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.547199180920377,1.9166666666666667
16,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b3589': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1587': 0, 'b1638': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.547199180920283,2.6666666666666665
17,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1514': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b2175': 0, 'b1134': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b1621': 0, 'b3212': 0, 'b0131': 0.125}",24,0.0,0.5471991786212943,2.7916666666666665
18,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b3589': 0, 'b1748': 0, 'b2752': 2, 'b1621': 0, 'b2175': 0, 'b1587': 0, 'b2803': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809203259,2.4583333333333335
19,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b1589': 0.125, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0, 'b1091': 0.125}",24,0.0,0.5471991809203742,2.4166666666666665
20,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1467': 4, 'b4161': 0, 'b4032': 2, 'b1805': 32, 'b1605': 0, 'b1638': 0, 'b3480': 0, 'b2803': 0, 'b2307': 2, 'b1589': 0.125, 'b2530': 0.5, 'b0131': 0.125, 'b1091': 0.125}",24,0.0,0.5471991809203789,1.5833333333333333
21,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1514': 0, 'b1605': 0, 'b4161': 0, 'b3589': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1638': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202826,2.6666666666666665
22,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b0070': 0.5}",23,0.0,0.5471991809203259,2.4347826086956523
23,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b1587': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0, 'b1091': 0.125}",24,0.0,0.5471991809203228,2.5416666666666665
24,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1514': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b2175': 0, 'b1134': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b1621': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125}",24,0.0,0.5471991809202825,2.6666666666666665
25,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1587': 0, 'b1638': 0, 'b3480': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202825,2.6666666666666665
26,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1514': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b2175': 0, 'b1621': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202825,2.6666666666666665
27,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1514': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202825,2.6666666666666665
28,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b0469': 0.125, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809203209,2.5416666666666665
29,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b1748': 0, 'b4161': 0, 'b1621': 0, 'b2175': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b2307': 2, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b0070': 0.5}",24,0.0,0.5471991809203325,2.3333333333333335
30,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b4032': 2, 'b4161': 0, 'b1467': 4, 'b1805': 32, 'b2307': 2, 'b1589': 0.125, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0, 'b3059': 0}",21,0.0,0.5471991809203731,1.2380952380952381
31,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1605': 0, 'b4161': 0, 'b3589': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b1587': 0, 'b0418': 0.0625, 'b2803': 0, 'b1638': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202833,2.5416666666666665
32,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b4032': 2, 'b4161': 0, 'b1638': 0, 'b3480': 0, 'b1589': 0.125, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0, 'b3059': 0, 'b1091': 0.125}",21,0.0,0.5471991809203325,1.8095238095238095
33,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b2307': 2, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b1378': 8, 'b0070': 0.5}",24,0.0,0.5471991809203278,2.125
34,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1514': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b2175': 0, 'b1621': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b0131': 0.125, 'b3430': 0, 'b3826': 0}",24,0.0,0.5471991786212622,2.7916666666666665
35,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b2175': 0, 'b1621': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b1589': 0.125, 'b1134': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b1091': 0.125}",24,0.0,0.5471991809203028,2.4166666666666665
36,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b4032': 2, 'b1605': 0, 'b4161': 0, 'b2175': 0, 'b3480': 0, 'b2307': 2, 'b1589': 0.125, 'b2530': 0.5, 'b0131': 0.125, 'b3826': 0, 'b1091': 0.125}",22,0.0,0.5471991809203259,1.7272727272727273
37,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b4032': 2, 'b4161': 0, 'b1515': 0.03125, 'b1467': 4, 'b1638': 0, 'b3480': 0, 'b1589': 0.125, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0, 'b3059': 0, 'b1091': 0.125}",23,0.0,0.5471991809203244,1.7391304347826086
38,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1605': 0, 'b4161': 0, 'b3589': 0, 'b1748': 0, 'b2175': 0, 'b1621': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b3480': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202816,2.6666666666666665
39,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1514': 0, 'b1467': 4, 'b4161': 0, 'b4032': 2, 'b1621': 0, 'b1638': 0, 'b2803': 0, 'b1587': 0, 'b2307': 2, 'b2530': 0.5, 'b0131': 0.125}",22,0.0,0.5471991809202966,1.7727272727272727
40,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b2175': 0, 'b1621': 0, 'b1587': 0, 'b1638': 0, 'b3480': 0, 'b3212': 0, 'b2843': 0, 'b0131': 0.125, 'b3826': 0}",23,0.0,0.547199178621252,2.6956521739130435
41,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b3589': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1638': 0, 'b0067': 0.125, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202825,2.5416666666666665
42,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1605': 0, 'b4161': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b1587': 0, 'b2803': 0, 'b1638': 0, 'b0418': 0.0625, 'b3480': 0, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202825,2.5416666666666665
43,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1378': 0, 'b1605': 0, 'b4161': 0, 'b3589': 0, 'b1748': 0, 'b1621': 0, 'b2175': 0, 'b2803': 0, 'b1638': 0, 'b0418': 0.0625, 'b3212': 0, 'b2530': 0.5, 'b0131': 0.125, 'b3430': 0}",24,0.0,0.5471991809202825,2.5416666666666665
