,Modification,Size,BPCY,WYIELD,ModificationType
0,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b4033': 0, 'b1486': 0.03125, 'b4042': 0, 'b1011': 0.125, 'b2039': 0.0625, 'b0639': 0.5}",20,0.0,0.3121287325241683,1.9
1,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b3945': 0, 'b2843': 0, 'b4042': 0, 'b2155': 0, 'b1011': 0.125, 'b2179': 0, 'b2425': 0, 'b3437': 0.125, 'b0639': 0.5, 'b0475': 0.25}",25,0.0,0.31212873237279576,2.52
2,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b2843': 0, 'b4042': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b3437': 0, 'b2065': 0.03125, 'b1107': 0, 'b0153': 0.0625, 'b0861': 0, 'b0639': 0.5}",28,0.0,0.3121287323726655,2.892857142857143
3,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2039': 0, 'b4042': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b0861': 0, 'b0639': 0.5}",26,0.0,0.31212873229691973,2.9615384615384617
4,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2843': 0, 'b4042': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b2039': 0, 'b3437': 0, 'b0861': 0, 'b0639': 0.5}",28,0.0,0.3121287322969169,3.107142857142857
5,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b0860': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2843': 0, 'b4042': 0, 'b2039': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b3437': 0, 'b0861': 0, 'b0639': 0.5}",28,0.0,0.3121287322969169,3.107142857142857
6,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b1590': 0, 'b2039': 0, 'b4042': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b2843': 0, 'b3437': 0, 'b0861': 0, 'b0639': 0.5}",28,0.0,0.3121287322969169,3.107142857142857
7,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b0860': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2039': 0, 'b4042': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b2843': 0, 'b0861': 0, 'b0639': 0.5}",28,0.0,0.3121287322969169,3.107142857142857
8,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b0860': 0, 'b1125': 0, 'b3449': 0, 'b2843': 0, 'b2039': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b4042': 0, 'b3437': 0, 'b0861': 0, 'b0639': 0.5}",28,0.0,0.3121287322969169,3.107142857142857
9,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b0860': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2843': 0, 'b4042': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b2039': 0, 'b0861': 0, 'b2540': 0}",28,0.0,0.007511060928238512,3.2142857142857144
10,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2039': 0, 'b4042': 0, 'b1011': 0.125, 'b0516': 0, 'b2843': 0, 'b2425': 0, 'b3437': 0, 'b0639': 0.5}",26,0.0,0.31212873237240607,2.8461538461538463
11,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b1486': 0.03125, 'b4042': 0, 'b1011': 0.125, 'b0516': 0, 'b2179': 0, 'b2155': 0, 'b2039': 0, 'b2425': 0, 'b3437': 0, 'b2843': 0, 'b0639': 0.5}",28,0.0,0.312128732296917,2.892857142857143
12,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b0860': 0, 'b1125': 0, 'b3449': 0, 'b2843': 0, 'b2039': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b4042': 0, 'b3437': 0, 'b0861': 0, 'b2540': 0}",28,0.0,0.00751106092823642,3.2142857142857144
13,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b0860': 0, 'b1125': 0, 'b3449': 0, 'b2039': 0, 'b2843': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b3437': 0, 'b0861': 0, 'b2540': 0}",27,0.0,0.007511060928238512,3.1481481481481484
14,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2843': 0, 'b2039': 0, 'b2155': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b4042': 0, 'b3437': 0, 'b0861': 0, 'b2540': 0}",28,0.0,0.00751106092823642,3.2142857142857144
15,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b0860': 0, 'b3945': 0, 'b3449': 0, 'b2843': 0, 'b4042': 0, 'b2039': 0, 'b0516': 0, 'b2179': 0, 'b2425': 0, 'b3437': 0, 'b0861': 0, 'b0639': 0.5}",27,0.0,0.3121287322969169,3.037037037037037
16,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b0830': 0, 'b1125': 0, 'b3945': 0, 'b3449': 0, 'b2843': 0, 'b4042': 0, 'b2155': 0, 'b0516': 0, 'b2039': 0, 'b2425': 0, 'b3437': 0, 'b0861': 0, 'b0639': 0.5}",27,0.0,0.3121287322969169,3.037037037037037
