,Modification,Size,BPCY,WYIELD,ModificationType
11,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0078': 0, 'b3916': 0.5, 'b1329': 0, 'b3610': 0, 'b2458': 2, 'b2262': 0, 'b3941': 0.125, 'b1391': 0, 'b2904': 0.125, 'b0830': 0, 'b0121': 16, 'b1488': 0.0625}",27,0.0035421495124918615,0.6508591176371153,2.1481481481481484
12,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3124': 0, 'b1646': 0, 'b1329': 0, 'b2234': 0.25, 'b3610': 0, 'b0340': 16, 'b2262': 0, 'b3787': 0, 'b1391': 0, 'b2700': 0.125, 'b0650': 0, 'b3941': 0.25}",27,0.004510048403597054,0.5710156428597188,2.4444444444444446
13,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1329': 0, 'b0158': 0, 'b3610': 0, 'b2262': 0, 'b1391': 0, 'b0934': 0, 'b3941': 0.125, 'b3787': 0, 'b2904': 0.125, 'b1488': 0, 'b0121': 16, 'b1210': 8}",27,0.0028430723901206184,0.6513874288897763,2.3703703703703702
14,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0078': 0, 'b2779': 0.03125, 'b1329': 0, 'b3456': 0, 'b0158': 0, 'b1646': 0, 'b3610': 0, 'b2262': 0, 'b1391': 0, 'b0934': 0, 'b3941': 0.125, 'b0650': 0, 'b3787': 0}",28,0.003452261037469349,0.6009192461942278,2.8214285714285716
15,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b3456': 0, 'b0158': 0, 'b3610': 0, 'b2262': 0, 'b3787': 0, 'b1391': 0, 'b0934': 0, 'b0830': 0, 'b0650': 0, 'b1488': 0, 'b3870': 0.5, 'b3941': 0.5}",28,0.00513455197067596,0.3979600004650186,2.8214285714285716
16,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b3124': 0, 'b1646': 0, 'b0078': 0, 'b3456': 0, 'b0158': 0, 'b1329': 0, 'b1392': 0, 'b3610': 0, 'b0934': 0, 'b1391': 0, 'b3787': 0, 'b0650': 0, 'b0133': 0.125, 'b1488': 0}",28,0.0,0.6062342130949795,3.107142857142857
17,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b2502': 2, 'b2262': 4, 'b3565': 0.0625, 'b0934': 0, 'b1391': 0, 'b0910': 2, 'b0722': 0.125, 'b3608': 0.5, 'b2904': 0.5}",24,0.0052309113729182306,0.027116883785804836,1.5833333333333333
18,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b0158': 0, 'b2247': 4, 'b2262': 0, 'b1391': 0, 'b0910': 2, 'b2224': 0.125, 'b0650': 8, 'b2379': 32}",24,0.005495055359416879,0.026876579104954463,1.75
19,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b2458': 2, 'b3610': 0, 'b2262': 0, 'b1391': 0, 'b3787': 0, 'b0650': 0, 'b3916': 0, 'b3941': 0.5}",24,0.005166857330683211,0.3955873461688381,2.375
20,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b2247': 4, 'b0722': 4, 'b2262': 0, 'b1391': 0, 'b0910': 2, 'b2502': 0.25, 'b0650': 8}",22,0.005495055359416969,0.026876579104930312,1.4545454545454546
21,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3124': 0, 'b3456': 0, 'b0158': 0, 'b1646': 0.125, 'b3610': 0, 'b2262': 0, 'b3787': 0, 'b1391': 0, 'b0934': 0, 'b0650': 0, 'b0830': 0, 'b1488': 0, 'b3870': 0.5}",28,0.005134559861146731,0.35210099286951463,2.8214285714285716
22,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0078': 0, 'b3456': 0, 'b1329': 0, 'b2458': 2, 'b3610': 0, 'b0934': 0, 'b1391': 0, 'b2262': 0, 'b3941': 0.125, 'b0650': 0, 'b2147': 0, 'b1488': 0, 'b3916': 0}",28,0.00354214950619963,0.6508591176371142,2.75
23,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b2502': 2, 'b3132': 32, 'b0910': 2, 'b0444': 16, 'b0650': 0, 'b3608': 0.5}",21,0.005417946390453139,0.026934804343097713,1.2857142857142858
24,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b2502': 2, 'b2247': 4, 'b2262': 0, 'b0910': 2, 'b3608': 0.5}",20,0.005417946390453098,0.026934804343156985,1.35
25,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b0078': 0, 'b0158': 0, 'b3456': 0, 'b2779': 0.03125, 'b3610': 0, 'b0934': 0, 'b1391': 0, 'b3787': 0, 'b2262': 0, 'b0650': 0, 'b3941': 0.125, 'b1488': 0}",28,0.003452261037469474,0.6009171187093155,2.8214285714285716
26,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3456': 0, 'b2502': 2, 'b2262': 4, 'b1391': 0, 'b0910': 2, 'b0650': 0, 'b1260': 0.5, 'b3477': 0, 'b4093': 0.0625, 'b2904': 0.5}",25,0.005418354236475431,0.02693411598069045,1.84
