,Modification,Size,BPCY,WYIELD,ModificationType
11,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b0048': 0, 'b2320': 0, 'b4015': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b2146': 0, 'b1008': 0}",26,0.005341746116760411,0.02663055923701473,2.8846153846153846
12,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b0048': 0, 'b2320': 0, 'b0306': 0, 'b4015': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b2146': 0, 'b1008': 0}",27,0.005341746116760363,0.026630559237011613,2.962962962962963
13,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b0173': 32, 'b3940': 0.25, 'b2146': 16, 'b2036': 4, 'b0306': 0, 'b4015': 0, 'b2788': 0, 'b0729': 0.5, 'b2320': 0.5, 'b0575': 8, 'b1392': 0.25, 'b2903': 0.5, 'b1008': 0}",27,0.005303936888128609,0.02679872334906459,1.7407407407407407
14,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b4070': 0, 'b0575': 0, 'b0048': 0, 'b0306': 0, 'b2903': 32, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b2146': 0, 'b1008': 0}",26,0.005349161171398623,0.02662872591870977,2.6923076923076925
15,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b2036': 4, 'b0306': 0, 'b4015': 0, 'b1095': 0, 'b3940': 0, 'b2788': 0, 'b2146': 0, 'b1008': 32, 'b2465': 0.25}",27,0.005341761827356283,0.026630557476611947,2.4814814814814814
16,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b4070': 0, 'b2903': 0.25, 'b0173': 32, 'b0575': 0, 'b0306': 0, 'b2146': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b0072': 0.5, 'b1008': 0}",24,0.004695125313435407,0.3498771877500387,2.4583333333333335
17,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2222': 0, 'b0173': 32, 'b4070': 0, 'b0575': 0, 'b1392': 0, 'b0306': 0, 'b4015': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b2146': 0, 'b1008': 0}",25,0.005341761827356153,0.026630557476666487,2.8
18,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b4070': 0, 'b1392': 0, 'b0575': 0, 'b0030': 0.125, 'b0048': 0, 'b0306': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b2146': 0, 'b1008': 0}",27,0.005349161171398682,0.026628725918694123,2.8518518518518516
19,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b0173': 32, 'b0575': 0, 'b3940': 0, 'b0963': 0, 'b2788': 0, 'b2222': 0.5, 'b0729': 0.5, 'b4297': 0.0625, 'b2146': 0, 'b2903': 0.5, 'b1008': 0, 'b3003': 0.03125}",26,0.005348778749942535,0.026629369700910694,2.3076923076923075
20,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b0048': 0, 'b3940': 0, 'b2036': 0, 'b0963': 0, 'b2788': 0, 'b2146': 0, 'b2320': 0.25, 'b1008': 0, 'b3003': 0.03125}",27,0.005349150405873681,0.026628732481217453,2.740740740740741
